Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;8;0;0;0;1;1;N;6;
Falco;4;8;0;1;1;1;1;Y;10;
Aquila;4;7;1;1;1;1;1;N;-1;
Gheppio;4;1;0;1;0;1;1;Y;11;
Condor;4;1;0;0;0;1;0;Y;14;
Gufo;4;0;0;0;0;1;0;Y;11;
Sparviere;4;1;1;0;1;1;0;N;-1;
Civetta;4;1;0;1;1;1;1;Y;10;
Colomba;4;1;0;1;0;1;1;Y;11;
