Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;5;1;0;1;1;1;Y;14;
Falco;4;1;0;1;1;1;1;N;7;
Aquila;4;2;0;1;1;1;1;N;-1;
Gheppio;4;2;1;1;1;1;1;N;1;
Condor;4;0;1;1;1;0;0;Y;11;
Gufo;4;2;1;0;1;1;1;N;6;
Sparviere;4;0;1;1;0;1;1;Y;10;
Civetta;4;2;0;0;1;1;1;Y;12;
Colomba;4;8;1;0;1;1;1;Y;10;
