Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;1;0;1;1;1;1;1;Y;9;
Falco;4;6;0;1;1;1;1;0;N;6;
Aquila;4;1;0;0;1;1;1;1;Y;9;
Gheppio;4;4;0;1;1;1;1;1;N;4;
Condor;4;8;0;1;1;1;1;1;Y;9;
Gufo;4;0;0;0;0;0;0;0;Y;15;
Sparviere;4;8;0;0;1;1;1;1;Y;14;
Civetta;4;4;1;0;0;1;1;0;N;7;
Colomba;4;6;0;0;1;1;1;0;N;8;
