Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;2;0;0;0;0;1;Y;14;
Falco;4;1;1;1;0;1;1;N;7;
Aquila;4;6;1;1;1;1;1;Y;9;
Gheppio;4;3;1;0;1;1;1;Y;14;
Condor;4;1;0;1;0;0;1;Y;10;
Gufo;4;2;1;1;1;1;1;N;5;
Sparviere;4;2;1;1;0;1;1;N;6;
Civetta;4;1;0;0;1;0;1;Y;13;
Colomba;4;3;1;1;0;1;1;N;7;
