Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;7;1;1;0;0;1;1;Y;10;
Falco;4;3;0;0;1;1;1;1;Y;13;
Aquila;4;3;1;0;1;1;0;1;Y;13;
Gheppio;4;7;1;1;1;1;1;1;N;-1;
Condor;4;1;1;1;1;0;0;0;Y;14;
Gufo;4;8;1;1;1;1;1;1;N;7;
Sparviere;4;4;0;1;0;1;0;1;Y;11;
Civetta;4;5;1;1;0;0;1;1;N;6;
Colomba;4;0;1;0;1;1;1;0;Y;9;
