Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;2;0;0;1;1;1;1;Y;14;
Falco;4;1;1;1;0;1;1;1;N;-1;
Aquila;4;6;1;1;0;0;1;1;Y;10;
Gheppio;4;0;1;0;1;1;1;1;Y;9;
Condor;4;5;0;1;1;1;0;0;N;7;
Gufo;4;2;0;1;1;1;1;1;Y;16;
Sparviere;4;5;0;1;0;1;1;0;Y;11;
Civetta;4;7;0;0;0;0;1;1;N;6;
Colomba;4;7;1;1;0;0;1;1;Y;9;
