Player;Care;Trust;R1;R2;R3;R4;Win;FinalScore;
Corvo;4;2;1;1;1;1;Y;11;
Falco;4;0;1;1;1;1;N;3;
Aquila;4;8;1;0;0;1;N;2;
Gheppio;4;6;1;0;0;1;N;6;
Condor;4;1;0;0;1;1;N;6;
Gufo;4;7;0;1;1;1;Y;9;
Sparviere;4;3;0;0;1;0;Y;11;
Civetta;4;5;1;0;1;1;Y;12;
Colomba;4;3;0;1;1;1;Y;9;
