Player;Care;Trust;R1;R2;R3;R4;R5;R6;R7;Win;FinalScore;
Corvo;4;3;0;1;1;1;1;1;1;Y;18;
Falco;4;4;1;1;1;0;1;0;1;N;8;
Aquila;4;8;1;0;0;1;0;1;1;N;8;
Gheppio;4;3;1;0;1;0;1;1;1;Y;12;
Condor;4;0;0;0;0;0;1;0;1;Y;10;
Gufo;4;8;0;0;0;1;0;1;1;Y;12;
Sparviere;4;6;0;1;1;0;1;1;1;Y;12;
Civetta;4;3;0;1;1;1;1;1;1;Y;10;
Colomba;4;7;0;1;0;0;1;1;1;Y;10;
