Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;4;0;1;0;1;1;1;Y;13;
Falco;4;4;1;1;1;1;1;1;N;7;
Aquila;4;2;1;0;0;1;0;1;Y;11;
Gheppio;4;1;0;0;1;0;0;1;Y;9;
Condor;4;3;1;0;0;1;1;1;Y;14;
Gufo;4;0;1;0;0;1;1;1;Y;10;
Sparviere;4;2;1;0;0;0;0;1;Y;9;
Civetta;4;4;1;0;1;0;0;1;N;8;
Colomba;4;1;0;1;1;1;1;1;Y;12;
