Player;Care;Trust;R1;R2;R3;R4;R5;R6;R7;Win;FinalScore;
Corvo;4;3;0;0;1;0;1;1;0;N;4;
Falco;4;8;0;1;1;0;1;0;1;Y;9;
Aquila;4;6;1;0;1;0;1;1;1;N;8;
Gheppio;4;8;1;1;1;1;1;1;1;N;-1;
Condor;4;3;1;0;0;1;1;1;1;Y;12;
Gufo;4;8;1;0;1;0;1;1;0;N;8;
Sparviere;4;0;0;0;0;1;0;1;0;Y;15;
Civetta;4;1;0;1;0;1;1;1;0;Y;12;
Colomba;4;7;1;0;0;1;1;1;0;Y;10;
