Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;6;1;1;0;0;1;0;Y;11;
Falco;4;5;0;1;0;1;1;0;N;7;
Aquila;4;4;1;0;1;1;0;1;N;6;
Gheppio;4;0;1;1;1;0;1;0;Y;9;
Condor;4;6;1;0;1;0;0;1;Y;15;
Gufo;4;2;1;1;1;1;1;1;Y;11;
Sparviere;4;8;1;0;1;1;1;1;Y;12;
Civetta;4;6;0;0;0;1;1;1;N;4;
Colomba;4;4;1;1;1;0;1;1;Y;12;
