Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;8;0;1;1;1;1;Y;14;
Falco;4;3;0;1;1;1;1;Y;10;
Aquila;4;3;0;1;1;1;0;Y;15;
Gheppio;4;2;0;0;1;1;1;N;8;
Condor;4;8;1;0;1;1;1;Y;10;
Gufo;4;2;1;0;0;1;0;N;-1;
Sparviere;4;3;1;0;1;1;1;Y;10;
Civetta;4;0;1;1;0;1;1;N;-1;
Colomba;4;5;1;0;0;0;1;N;6;
