Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;6;0;1;1;1;1;1;N;8;
Falco;4;0;1;1;1;0;0;1;Y;9;
Aquila;4;8;0;0;0;1;1;1;Y;15;
Gheppio;4;1;1;0;0;1;1;1;Y;10;
Condor;4;1;0;0;0;1;1;1;Y;10;
Gufo;4;6;0;1;1;0;1;1;Y;9;
Sparviere;4;0;0;1;1;0;1;1;Y;9;
Civetta;4;8;1;0;0;1;1;1;Y;10;
Colomba;4;3;1;0;0;1;1;1;Y;9;
