Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;5;0;0;1;1;1;Y;12;
Falco;4;3;0;0;1;1;1;Y;11;
Aquila;4;3;0;0;1;1;1;N;8;
Gheppio;4;8;0;1;1;1;1;Y;10;
Condor;4;8;1;0;1;1;1;Y;10;
Gufo;4;4;0;0;1;1;1;N;8;
Sparviere;4;1;1;0;1;1;1;N;7;
Civetta;4;6;1;0;0;0;1;Y;9;
Colomba;4;2;1;0;1;0;1;N;8;
