Player;Care;Trust;R1;R2;R3;R4;R5;R6;R7;Win;FinalScore;
Corvo;4;0;0;0;0;0;0;1;1;Y;19;
Falco;4;8;0;1;1;0;1;1;1;N;8;
Aquila;4;8;1;0;1;1;1;1;1;Y;10;
Gheppio;4;0;1;0;0;0;1;0;1;Y;10;
Condor;4;5;1;1;1;0;0;1;1;N;8;
Gufo;4;1;1;0;1;0;1;0;0;N;3;
Sparviere;4;5;1;1;1;0;1;1;0;Y;12;
Civetta;4;4;0;0;1;1;1;0;1;Y;10;
Colomba;4;0;0;0;1;0;0;1;0;Y;9;
